perf,rt,cond,block,sbj
1,599.9782,1,5,14
1,439.9847,1,5,14
0,569.9791,3,5,14
1,439.983,1,5,14
1,569.9805,1,5,14
0,539.9823,3,5,14
1,749.9727,1,5,14
1,539.9804,1,5,14
1,689.9762,3,5,14
1,649.9762,1,5,14
1,569.9831,1,5,14
1,549.9797,1,5,14
1,619.9785,1,5,14
1,489.9841,3,5,14
1,739.9737,2,5,14
1,909.9676,3,5,14
1,659.9772,1,5,14
1,659.9791,2,5,14
1,529.8698,3,5,14
1,559.9804,1,5,14
1,529.9805,1,5,14
1,659.978,3,5,14
1,699.9756,1,5,14
1,429.9859,2,5,14
1,509.9807,3,5,14
1,569.8897,1,5,14
1,479.9842,2,5,14
1,539.9804,1,5,14
1,599.979,3,5,14
1,459.9819,1,5,14
1,659.9761,3,5,14
1,459.9844,2,5,14
1,509.9813,2,5,14
1,489.9835,1,5,14
1,829.9717,3,5,14
0,369.9878,3,5,14
1,479.985,1,5,14
1,529.9802,1,5,14
1,509.9819,1,5,14
1,439.9864,1,5,14
1,689.9751,3,5,14
1,470.0101,3,6,14
1,549.9811,2,6,14
1,370.0127,1,6,14
1,379.9866,3,6,14
1,539.9823,1,6,14
1,579.9799,1,6,14
0,369.9864,3,6,14
1,379.9874,1,6,14
1,539.9815,1,6,14
0,349.9945,1,6,14
1,460.0094,1,6,14
1,469.9835,3,6,14
1,459.9819,3,6,14
1,439.9833,1,6,14
1,619.9782,2,6,14
0,689.9757,1,6,14
1,959.9647,2,6,14
1,489.9818,3,6,14
1,509.9118,1,6,14
1,599.9788,1,6,14
1,839.9721,3,6,14
1,519.982,1,6,14
1,529.981,3,6,14
1,619.9777,1,6,14
0,429.8948,1,6,14
0,789.9716,3,6,14
1,519.9815,1,6,14
1,949.9665,1,6,14
1,589.9848,1,6,14
1,559.9809,3,6,14
1,489.9838,3,6,14
0,819.9718,1,6,14
1,569.9811,1,6,14
0,699.977,3,6,14
1,529.9799,1,6,14
1,449.9843,2,6,14
1,499.9814,1,6,14
1,839.9696,3,6,14
1,509.9819,2,6,14
1,729.9749,1,6,14
1,469.9843,3,6,14
1,589.9806,1,6,14
1,559.9801,1,6,14
1,589.9792,3,6,14
1,629.9792,1,6,14
1,529.9805,3,6,14
1,559.9812,2,6,14
0,379.9871,1,6,14
1,479.9828,3,6,14
1,499.9831,1,6,14
1,419.8659,2,6,14
1,689.9684,1,6,14
1,470.1075,3,6,14
1,549.9822,1,6,14
1,519.9828,1,6,14
1,929.9699,1,6,14
0,619.9796,3,6,14
1,550.0148,2,6,14
1,599.9782,3,6,14
1,649.9762,1,6,14
1,849.97,1,7,14
0,529.9819,3,7,14
0,469.9583,1,7,14
1,509.9844,1,7,14
0,529.9819,2,7,14
1,539.9804,3,7,14
1,469.9849,1,7,14
1,460.0094,2,7,14
1,579.9785,3,7,14
1,529.9813,1,7,14
1,759.9748,3,7,14
0,439.9844,1,7,14
1,519.9828,2,7,14
1,639.9758,2,7,14
1,509.9816,3,7,14
1,639.9785,1,7,14
0,779.9718,1,7,14
1,720.0235,3,7,14
1,569.9791,1,7,14
1,889.9695,3,7,14
1,759.9737,1,7,14
1,569.9791,1,7,14
1,559.9796,3,7,14
1,559.9787,1,7,14
1,509.9833,1,7,14
1,609.9784,1,7,14
1,619.978,3,7,14
1,539.9804,2,7,14
1,569.9814,1,7,14
1,579.9799,3,7,14
1,469.9804,1,7,14
1,529.96,1,7,14
1,609.9772,3,7,14
1,819.9713,3,7,14
1,509.9816,1,7,14
1,549.9886,1,7,14
1,539.9818,3,7,14
1,549.9794,1,7,14
1,479.9833,1,7,14
1,469.87,3,7,14
1,569.98,2,7,14
1,699.9753,1,7,14
1,519.9823,1,7,14
1,569.9794,1,7,14
1,529.9824,3,7,14
0,529.9813,1,7,14
1,719.9733,3,7,14
1,439.9844,2,7,14
1,489.9843,3,7,14
0,619.9771,1,7,14
1,559.9798,1,7,14
1,549.9825,1,7,14
1,569.9808,1,7,14
1,619.9788,3,7,14
1,489.9916,3,7,14
1,639.9755,1,7,14
1,459.9847,1,7,14
1,829.9703,3,7,14
1,419.9855,1,7,14
1,539.9815,2,7,14
1,529.9564,3,8,14
1,529.9822,1,8,14
1,399.9855,1,8,14
1,389.9867,1,8,14
1,549.9564,3,8,14
1,429.9591,2,8,14
1,650.0022,3,8,14
1,439.9847,1,8,14
1,440.0934,1,8,14
1,539.9566,1,8,14
1,439.9844,1,8,14
1,539.9818,3,8,14
1,459.985,3,8,14
1,559.9818,1,8,14
1,509.9824,2,8,14
1,539.9795,2,8,14
1,479.9839,1,8,14
1,539.9832,3,8,14
0,650.0759,2,8,14
1,439.9855,1,8,14
1,469.9843,3,8,14
1,789.9711,1,8,14
0,359.9871,2,8,14
1,479.9808,3,8,14
1,409.9865,3,8,14
1,489.9821,1,8,14
1,469.9832,1,8,14
1,539.9812,2,8,14
1,499.9828,3,8,14
1,459.9847,1,8,14
0,489.9832,1,8,14
1,839.9699,1,8,14
1,549.98,3,8,14
1,479.9828,3,8,14
1,609.9767,1,8,14
1,949.966,1,8,14
0,739.9742,3,8,14
1,559.9812,1,8,14
1,519.9806,1,8,14
1,949.9663,1,8,14
0,NaN,1,8,14
0,599.9774,3,8,14
1,849.9703,3,8,14
1,629.9784,1,8,14
1,639.9771,1,8,14
1,559.979,3,8,14
1,599.9802,2,8,14
1,599.9774,2,8,14
1,689.9754,1,8,14
1,559.9812,3,8,14
1,569.9808,1,8,14
0,789.9725,1,8,14
0,499.9803,1,8,14
1,839.969,3,8,14
0,829.9708,1,8,14
1,509.9841,1,8,14
1,599.9779,3,8,14
1,669.9782,3,8,14
0,679.9761,1,8,14
0,719.9745,1,8,14
1,499.9825,3,1,15
1,519.9815,1,1,15
1,499.9809,1,1,15
1,559.9552,1,1,15
1,469.9838,3,1,15
1,520.0075,1,1,15
1,499.982,1,1,15
1,409.9599,3,1,15
1,369.9612,1,1,15
1,410.0105,1,1,15
1,490.0073,3,1,15
1,560.0064,1,1,15
1,479.9808,3,1,15
1,439.9827,2,1,15
1,579.9801,1,1,15
1,439.9825,3,1,15
1,529.9833,1,1,15
1,389.9862,1,1,15
1,479.9817,3,1,15
1,499.9834,1,1,15
1,509.9819,1,1,15
0,909.9687,2,1,15
1,579.9793,3,1,15
1,449.9848,1,1,15
0,439.985,2,1,15
1,539.9823,3,1,15
1,979.9664,1,1,15
1,869.9709,1,1,15
1,579.9787,3,1,15
1,589.98,2,1,15
1,479.9822,3,1,15
1,549.9805,1,1,15
1,519.982,1,1,15
0,779.9706,1,1,15
1,489.9832,1,1,15
1,449.9846,3,1,15
1,369.9872,1,1,15
1,609.9775,3,1,15
1,379.9838,1,1,15
1,409.9851,3,1,15
1,549.9802,1,1,15
0,789.9702,1,1,15
1,799.9715,2,1,15
0,599.9774,3,1,15
1,609.98,2,1,15
1,599.9788,3,1,15
1,459.9842,1,1,15
1,469.9832,1,1,15
1,539.9806,1,1,15
1,439.9864,3,1,15
1,489.9835,1,1,15
0,429.9848,3,1,15
1,569.9791,2,1,15
1,859.9694,2,1,15
0,NaN,1,1,15
1,449.9846,1,1,15
1,819.9715,3,1,15
0,569.98,3,1,15
1,459.9844,1,1,15
1,629.977,1,1,15
0,929.969,2,2,15
1,709.9494,1,2,15
1,580.0045,3,2,15
1,619.9525,1,2,15
1,599.9804,3,2,15
1,479.982,1,2,15
1,459.983,1,2,15
0,690,3,2,15
1,449.9826,2,2,15
0,359.9112,1,2,15
1,490.0084,1,2,15
1,530.1048,3,2,15
1,540.0067,1,2,15
0,589.9797,3,2,15
1,749.973,1,2,15
0,829.9706,3,2,15
1,749.9733,1,2,15
1,699.9764,1,2,15
1,439.9866,1,2,15
1,529.9816,3,2,15
0,789.9741,1,2,15
1,619.9774,1,2,15
0,829.97,3,2,15
1,569.9819,1,2,15
0,509.981,1,2,15
1,619.9774,1,2,15
1,569.98,3,2,15
1,469.981,1,2,15
1,499.9823,1,2,15
0,889.9681,3,2,15
0,539.9818,1,2,15
1,589.9786,3,2,15
1,489.9813,2,2,15
1,469.984,3,2,15
0,749.9749,1,2,15
1,629.9764,1,2,15
1,439.9855,1,2,15
1,869.9687,3,2,15
0,NaN,1,2,15
1,559.9812,1,2,15
1,489.9827,3,2,15
1,539.9834,1,2,15
1,549.9805,1,2,15
1,459.9842,3,2,15
0,609.9795,2,2,15
1,519.982,1,2,15
0,559.9798,1,2,15
1,499.9596,3,2,15
1,519.9828,1,2,15
1,469.9838,3,2,15
1,779.9289,1,2,15
1,509.981,1,2,15
0,449.9821,3,2,15
1,509.9821,2,2,15
1,429.9845,2,2,15
0,479.982,3,2,15
1,609.9784,1,2,15
1,519.9817,2,2,15
1,769.9724,2,2,15
1,489.9824,3,2,15
1,569.9551,1,3,15
0,779.9715,1,3,15
1,500.0063,3,3,15
1,589.9792,3,3,15
1,529.9819,1,3,15
0,809.9714,1,3,15
1,449.9843,3,3,15
1,429.9865,1,3,15
1,589.98,1,3,15
1,470.002,3,3,15
1,380.0118,1,3,15
1,439.9972,1,3,15
1,459.9858,1,3,15
1,449.9848,1,3,15
0,479.9836,3,3,15
0,709.9754,2,3,15
1,439.9844,3,3,15
1,509.983,1,3,15
1,419.9855,1,3,15
1,419.9849,3,3,15
1,469.9843,1,3,15
1,389.9856,1,3,15
1,539.9806,3,3,15
1,519.9831,1,3,15
1,789.9714,3,3,15
1,549.9811,2,3,15
1,419.9863,1,3,15
1,469.9824,1,3,15
1,409.9795,1,3,15
1,439.9847,3,3,15
1,529.9816,1,3,15
1,389.9848,1,3,15
1,539.9798,3,3,15
1,399.9849,3,3,15
1,439.9833,1,3,15
1,459.9819,1,3,15
1,499.9837,3,3,15
1,519.9817,2,3,15
1,509.9838,1,3,15
1,459.9833,1,3,15
1,859.9696,2,3,15
1,509.9838,3,3,15
1,399.9874,1,3,15
1,469.984,3,3,15
1,859.9705,1,3,15
1,689.9743,3,3,15
1,469.9829,2,3,15
1,459.9836,1,3,15
0,NaN,1,3,15
1,429.9848,1,3,15
1,529.9816,3,3,15
1,699.9747,2,3,15
1,469.9829,3,3,15
0,409.8907,1,3,15
1,619.9788,1,3,15
0,599.9782,1,3,15
1,469.9849,3,3,15
1,449.9851,2,3,15
1,429.9823,3,3,15
1,409.9918,2,3,15
0,769.9657,2,4,15
0,480.0074,3,4,15
0,779.9718,1,4,15
0,609.9778,1,4,15
1,599.979,1,4,15
1,609.954,3,4,15
1,539.9809,2,4,15
1,430.0109,1,4,15
1,459.985,3,4,15
1,729.9752,1,4,15
1,409.9848,1,4,15
1,479.9847,3,4,15
1,569.9797,2,4,15
1,449.9862,3,4,15
1,809.9731,1,4,15
1,609.9781,1,4,15
1,539.9801,1,4,15
1,439.9858,3,4,15
0,889.9687,1,4,15
0,859.9694,3,4,15
0,609.9792,1,4,15
1,739.9762,2,4,15
1,499.9825,1,4,15
0,419.9858,3,4,15
0,729.9746,3,4,15
1,659.9769,2,4,15
0,NaN,1,4,15
0,539.9804,3,4,15
1,609.9786,1,4,15
1,569.9808,1,4,15
1,379.9852,3,4,15
1,519.9809,1,4,15
1,529.9796,1,4,15
1,449.9854,2,4,15
1,429.9843,1,4,15
1,579.9782,3,4,15
0,489.9838,1,4,15
1,479.9831,3,4,15
1,839.969,1,4,15
1,459.9853,1,4,15
1,529.9813,3,4,15
1,399.9855,1,4,15
1,409.9842,1,4,15
1,489.9838,3,4,15
1,539.9829,1,4,15
1,499.9831,1,4,15
0,419.9875,1,4,15
1,929.9679,3,4,15
1,489.9852,1,4,15
1,459.985,3,4,15
1,469.9832,1,4,15
0,NaN,3,4,15
1,489.9835,1,4,15
1,449.984,2,4,15
1,479.9811,1,4,15
0,449.9834,1,4,15
1,409.9859,3,4,15
1,499.9834,1,4,15
1,469.9821,2,4,15
1,529.9794,3,4,15
1,709.9505,1,5,15
1,489.9566,3,5,15
1,419.9841,1,5,15
1,539.9801,1,5,15
1,539.9812,1,5,15
1,429.9848,3,5,15
1,439.96,1,5,15
0,399.9866,3,5,15
1,449.9837,2,5,15
1,619.978,1,5,15
1,479.9845,3,5,15
0,369.987,2,5,15
1,489.9827,1,5,15
0,489.981,3,5,15
1,879.9683,1,5,15
1,769.9708,3,5,15
1,689.9743,2,5,15
1,469.9838,2,5,15
1,519.9873,1,5,15
1,609.9809,1,5,15
1,699.9733,3,5,15
1,559.9801,1,5,15
1,469.984,1,5,15
0,689.9768,3,5,15
1,779.9734,1,5,15
1,459.9847,1,5,15
1,459.9847,3,5,15
1,499.9809,3,5,15
0,879.9688,1,5,15
1,509.9813,1,5,15
1,459.9814,1,5,15
1,439.9844,1,5,15
1,539.9818,3,5,15
1,879.9666,1,5,15
1,449.9851,3,5,15
1,419.9855,1,5,15
1,439.9836,1,5,15
1,569.978,1,5,15
1,419.9841,3,5,15
1,419.9863,1,5,15
1,529.9805,3,5,15
1,479.9822,1,5,15
1,459.9856,2,5,15
1,829.9717,3,5,15
1,559.9809,2,5,15
1,419.9861,3,5,15
1,469.9838,1,5,15
1,419.9849,2,5,15
1,389.9859,1,5,15
1,489.9829,1,5,15
1,709.9724,3,5,15
1,579.9796,3,5,15
1,379.9871,2,5,15
1,439.985,1,5,15
1,759.9815,3,5,15
1,439.9841,1,5,15
1,509.9833,1,5,15
1,469.9846,1,5,15
1,499.9809,3,5,15
1,549.9808,1,5,15
1,519.9809,1,6,15
0,450.0098,1,6,15
1,599.979,3,6,15
1,489.9843,1,6,15
1,449.9591,3,6,15
1,599.9533,1,6,15
0,699.9761,1,6,15
1,459.9595,3,6,15
1,440.0093,1,6,15
1,409.9859,3,6,15
1,599.953,1,6,15
1,449.9829,2,6,15
1,399.9852,1,6,15
1,409.9845,3,6,15
1,369.9881,1,6,15
1,359.9879,3,6,15
0,309.988,2,6,15
1,469.9838,1,6,15
0,419.9841,1,6,15
0,749.9724,1,6,15
1,479.9833,3,6,15
1,499.9803,1,6,15
1,399.9835,1,6,15
1,409.9862,3,6,15
1,429.9857,1,6,15
1,459.9853,3,6,15
1,499.9839,1,6,15
1,959.9656,2,6,15
1,529.9822,3,6,15
1,479.9833,1,6,15
1,519.9817,3,6,15
0,529.9816,1,6,15
1,499.9831,1,6,15
1,509.9827,3,6,15
1,469.9835,2,6,15
1,399.9841,1,6,15
1,439.9825,2,6,15
1,689.9757,3,6,15
1,439.9844,1,6,15
1,379.9891,1,6,15
1,499.9834,1,6,15
1,569.9791,3,6,15
1,459.9842,3,6,15
1,829.9706,1,6,15
1,589.9792,2,6,15
1,479.9833,2,6,15
1,379.9863,3,6,15
0,659.978,1,6,15
1,709.974,1,6,15
1,609.9761,3,6,15
1,369.9864,1,6,15
1,479.9814,3,6,15
1,429.9848,1,6,15
1,399.9855,1,6,15
0,NaN,2,6,15
0,849.9714,1,6,15
0,549.9797,3,6,15
1,540.077,1,6,15
1,439.9839,1,6,15
1,509.9838,3,6,15
1,479.9808,1,7,15
1,509.9821,3,7,15
0,369.9864,2,7,15
1,529.9819,1,7,15
1,309.9886,1,7,15
1,509.9813,3,7,15
1,549.9802,1,7,15
0,419.9849,3,7,15
1,409.9599,1,7,15
1,469.9583,1,7,15
1,419.9592,1,7,15
1,469.984,3,7,15
1,499.9848,3,7,15
1,429.9854,1,7,15
1,369.9889,1,7,15
1,379.9849,1,7,15
1,369.9864,1,7,15
1,429.9845,3,7,15
1,419.9852,1,7,15
1,679.9741,3,7,15
0,519.982,1,7,15
1,439.9841,1,7,15
1,369.8663,3,7,15
0,429.984,2,7,15
1,479.9825,2,7,15
1,549.9827,3,7,15
1,519.9806,1,7,15
1,409.9865,1,7,15
1,489.9829,3,7,15
0,429.9859,2,7,15
1,419.9847,1,7,15
1,459.9858,1,7,15
1,389.9842,3,7,15
1,539.9804,1,7,15
1,499.9842,1,7,15
0,349.9872,3,7,15
1,599.9777,1,7,15
1,569.9797,3,7,15
1,539.979,1,7,15
1,459.983,3,7,15
1,439.9847,1,7,15
0,829.9695,1,7,15
1,539.9823,3,7,15
1,470.105,1,7,15
1,399.9858,2,7,15
1,379.9871,2,7,15
1,389.9845,1,7,15
1,449.9837,3,7,15
1,449.9834,3,7,15
1,829.9711,1,7,15
1,479.9817,2,7,15
1,479.9825,1,7,15
1,539.9795,1,7,15
1,499.9834,3,7,15
1,609.9795,1,7,15
0,709.8542,1,7,15
1,739.9737,3,7,15
1,469.9849,2,7,15
1,509.9816,3,7,15
1,449.9843,1,7,15
1,739.9731,1,8,15
1,609.9778,1,8,15
0,459.9592,3,8,15
1,539.9809,1,8,15
0,390.0116,3,8,15
0,670.0014,1,8,15
1,519.9815,3,8,15
1,419.9855,1,8,15
1,469.9838,1,8,15
1,489.9824,1,8,15
1,349.9864,3,8,15
1,410.0114,1,8,15
1,670.0036,3,8,15
1,589.9775,1,8,15
1,379.9874,1,8,15
1,519.9809,3,8,15
0,369.9867,1,8,15
1,839.9699,1,8,15
0,769.975,1,8,15
1,469.9846,2,8,15
1,509.9819,3,8,15
1,489.9829,3,8,15
1,499.9814,1,8,15
1,429.9857,1,8,15
1,549.9811,1,8,15
1,479.9831,3,8,15
1,539.9798,2,8,15
1,529.9808,1,8,15
0,459.9844,3,8,15
1,449.9862,1,8,15
1,609.9795,3,8,15
1,399.9849,1,8,15
1,469.9846,1,8,15
1,639.9758,2,8,15
1,499.9842,3,8,15
1,669.9784,2,8,15
0,439.9872,1,8,15
1,509.9821,1,8,15
1,669.9771,3,8,15
0,619.9763,1,8,15
1,899.9652,1,8,15
1,519.9817,3,8,15
1,459.9861,1,8,15
1,399.986,3,8,15
1,429.9851,2,8,15
1,489.9829,3,8,15
1,459.9844,1,8,15
1,399.9849,1,8,15
0,519.9798,2,8,15
1,459.9833,3,8,15
0,539.9818,1,8,15
0,509.9793,1,8,15
1,609.9792,1,8,15
1,749.9721,3,8,15
1,469.9826,1,8,15
1,399.986,2,8,15
1,539.9795,3,8,15
1,379.9877,3,8,15
1,459.9839,2,8,15
1,629.9784,1,8,15
1,399.9874,1,1,16
1,319.9624,1,1,16
1,349.9872,3,1,16
0,399.9481,1,1,16
0,369.9872,3,1,16
1,369.9623,1,1,16
1,469.9838,1,1,16
1,509.9827,3,1,16
0,479.9833,1,1,16
0,529.9819,1,1,16
1,379.9871,3,1,16
0,359.9885,1,1,16
0,369.9867,3,1,16
1,449.984,1,1,16
1,459.9836,1,1,16
0,529.9808,3,1,16
0,479.9845,2,1,16
0,639.9788,1,1,16
1,449.9857,1,1,16
1,449.9846,1,1,16
1,619.9785,3,1,16
1,619.9791,3,1,16
1,349.9883,2,1,16
0,449.9834,1,1,16
1,479.9828,2,1,16
1,459.9836,3,1,16
1,379.9866,1,1,16
1,419.9852,2,1,16
1,349.9881,3,1,16
1,359.9854,1,1,16
1,429.9834,1,1,16
1,419.9869,3,1,16
1,329.9875,1,1,16
1,329.9877,3,1,16
1,469.9821,1,1,16
1,309.9933,1,1,16
1,439.9827,3,1,16
1,399.9863,2,1,16
1,409.9859,1,1,16
1,349.9883,1,1,16
1,389.9862,3,1,16
1,499.9828,1,1,16
1,359.9874,1,1,16
1,429.9843,1,1,16
0,309.9902,3,1,16
1,379.9857,1,1,16
1,359.989,1,1,16
1,339.9879,3,1,16
1,409.9848,1,1,16
1,469.9824,2,1,16
1,439.9858,3,1,16
1,469.9829,1,1,16
0,269.9933,3,1,16
0,469.9843,2,1,16
1,329.9889,3,1,16
1,379.9874,1,1,16
1,429.9826,2,1,16
1,389.987,1,1,16
1,359.9879,1,1,16
1,469.984,3,1,16
1,489.9832,2,2,16
0,310.0132,1,2,16
0,409.9859,3,2,16
0,369.9875,3,2,16
1,400.0104,1,2,16
1,329.9891,1,2,16
1,379.9866,1,2,16
1,309.9891,3,2,16
1,389.987,1,2,16
1,309.9891,2,2,16
1,419.9872,3,2,16
1,389.9859,1,2,16
1,529.9824,1,2,16
1,449.9874,3,2,16
1,389.9881,2,2,16
1,389.9873,2,2,16
1,369.9864,1,2,16
1,459.9828,3,2,16
1,319.9893,1,2,16
1,359.9843,3,2,16
1,499.9834,1,2,16
0,310.1137,1,2,16
1,399.9863,1,2,16
0,329.988,3,2,16
1,319.9887,3,2,16
1,379.9849,1,2,16
1,369.9859,1,2,16
1,469.9826,3,2,16
1,359.9871,2,2,16
1,419.9844,1,2,16
1,359.9868,3,2,16
1,379.9874,1,2,16
1,389.992,1,2,16
1,369.9864,1,2,16
1,379.9894,3,2,16
1,399.9841,1,2,16
1,379.9854,1,2,16
1,349.9878,1,2,16
1,349.9878,3,2,16
1,349.9897,2,2,16
1,309.9888,3,2,16
1,539.9801,1,2,16
1,369.9864,3,2,16
0,329.9891,1,2,16
1,329.9894,1,2,16
1,359.9871,1,2,16
1,369.9864,2,2,16
1,359.9857,3,2,16
1,349.9872,1,2,16
1,319.989,1,2,16
1,369.9861,3,2,16
1,349.9889,1,2,16
1,339.9873,3,2,16
1,359.986,1,2,16
1,589.9797,1,2,16
1,529.9816,2,2,16
1,399.9858,3,2,16
1,399.986,3,2,16
0,609.9792,1,2,16
1,469.9832,1,2,16
1,359.9865,3,3,16
0,309.9891,1,3,16
1,379.9877,1,3,16
1,369.9612,3,3,16
1,429.9845,1,3,16
1,309.9905,1,3,16
1,609.9532,2,3,16
1,389.9876,3,3,16
1,369.987,1,3,16
1,439.985,3,3,16
0,379.9863,1,3,16
1,399.9614,1,3,16
1,349.9889,1,3,16
1,389.9876,1,3,16
1,399.9866,3,3,16
1,419.9844,1,3,16
1,399.9863,3,3,16
1,409.9842,2,3,16
1,419.9847,3,3,16
1,439.9852,1,3,16
1,339.989,1,3,16
1,339.9885,1,3,16
1,319.9896,3,3,16
1,479.9825,1,3,16
1,689.9743,3,3,16
1,469.9824,1,3,16
1,409.9837,2,3,16
1,389.9864,2,3,16
1,369.9881,3,3,16
1,309.9872,1,3,16
1,409.9842,1,3,16
1,309.988,3,3,16
1,339.9876,1,3,16
1,359.9888,2,3,16
1,379.9874,2,3,16
1,499.9803,3,3,16
1,419.9869,1,3,16
1,309.9883,1,3,16
1,529.981,3,3,16
1,319.9887,1,3,16
1,439.9847,3,3,16
1,449.9832,1,3,16
1,309.9905,1,3,16
0,389.9873,1,3,16
1,469.9812,3,3,16
1,429.9834,1,3,16
1,339.9904,3,3,16
0,369.9856,1,3,16
1,469.9832,3,3,16
1,539.9823,1,3,16
1,429.9837,1,3,16
1,379.9854,2,3,16
1,559.8716,1,3,16
1,379.9849,3,3,16
1,399.9832,1,3,16
1,379.9874,3,3,16
1,339.9871,1,3,16
1,399.986,1,3,16
1,529.981,2,3,16
0,399.9858,3,3,16
1,449.9834,1,4,16
1,309.9902,3,4,16
1,329.9889,1,4,16
1,359.9613,2,4,16
0,450.0084,3,4,16
1,569.9797,2,4,16
0,440.0102,3,4,16
1,480.0072,2,4,16
1,410.0105,1,4,16
1,549.955,1,4,16
1,449.9834,3,4,16
1,389.9867,1,4,16
1,399.988,3,4,16
1,409.9851,1,4,16
1,579.9796,1,4,16
1,449.9821,1,4,16
1,379.9863,3,4,16
0,389.9853,1,4,16
1,359.9888,1,4,16
1,459.9839,3,4,16
1,469.9843,2,4,16
0,599.9779,2,4,16
1,449.9812,1,4,16
1,659.9783,3,4,16
1,419.9855,1,4,16
1,229.9915,3,4,16
0,529.9816,1,4,16
1,269.9835,3,4,16
1,249.9915,1,4,16
1,399.9869,1,4,16
1,379.9866,1,4,16
1,449.9846,1,4,16
1,309.9894,3,4,16
0,269.9907,1,4,16
0,359.9854,3,4,16
0,269.9902,1,4,16
0,349.9872,1,4,16
0,349.9875,1,4,16
0,309.9891,3,4,16
1,389.9853,2,4,16
0,379.9857,3,4,16
1,339.9876,1,4,16
0,309.9897,3,4,16
1,229.9901,1,4,16
1,399.9841,1,4,16
0,309.9872,3,4,16
0,419.9835,1,4,16
1,329.9889,1,4,16
0,319.9896,3,4,16
1,329.9875,2,4,16
1,389.9864,1,4,16
1,659.9763,3,4,16
1,409.9876,1,4,16
0,379.986,1,4,16
1,519.982,1,4,16
1,439.9861,2,4,16
1,349.9881,3,4,16
0,359.9863,1,4,16
1,329.9894,1,4,16
0,269.9902,3,4,16
1,389.985,3,5,16
1,319.9898,1,5,16
1,369.9881,1,5,16
0,279.9651,1,5,16
1,349.9878,1,5,16
1,319.9887,3,5,16
1,449.9582,1,5,16
0,339.9876,3,5,16
1,459.9842,2,5,16
1,359.9882,1,5,16
1,389.9598,1,5,16
1,359.9896,3,5,16
1,309.9877,1,5,16
1,389.9873,3,5,16
0,339.9871,1,5,16
0,459.9144,1,5,16
1,469.9832,1,5,16
1,369.9864,3,5,16
1,419.9849,1,5,16
1,359.9666,1,5,16
1,389.9862,3,5,16
0,429.9837,3,5,16
1,409.9873,1,5,16
1,449.9829,2,5,16
1,349.9875,1,5,16
1,429.9834,3,5,16
1,329.9894,1,5,16
1,399.9863,1,5,16
1,379.9857,1,5,16
0,349.9867,3,5,16
1,429.982,1,5,16
1,349.9864,3,5,16
1,499.9842,1,5,16
1,499.9814,2,5,16
1,349.9892,2,5,16
1,359.9874,3,5,16
1,399.986,1,5,16
1,449.9829,3,5,16
1,479.9847,2,5,16
1,439.9841,2,5,16
1,399.986,3,5,16
1,459.983,1,5,16
1,439.9847,3,5,16
1,349.99,1,5,16
1,349.9867,1,5,16
0,359.9896,2,5,16
1,419.9855,3,5,16
1,319.9876,1,5,16
1,419.9841,1,5,16
1,369.9859,1,5,16
1,309.99,3,5,16
1,409.9848,3,5,16
1,369.9867,1,5,16
1,369.9878,1,5,16
1,379.9854,1,5,16
1,639.9763,3,5,16
1,459.9836,2,5,16
1,399.9863,3,5,16
1,389.9862,1,5,16
1,369.9867,1,5,16
1,379.9866,3,6,16
1,469.9849,1,6,16
0,339.989,2,6,16
1,359.9877,1,6,16
1,339.9865,3,6,16
0,419.9855,1,6,16
0,369.9875,3,6,16
1,489.9824,1,6,16
1,439.9841,1,6,16
1,359.9625,1,6,16
1,419.9844,3,6,16
1,429.9845,1,6,16
1,349.9881,1,6,16
1,399.9844,3,6,16
1,409.9862,2,6,16
1,359.9868,3,6,16
1,429.9848,1,6,16
1,359.9882,1,6,16
1,459.9847,1,6,16
1,389.9862,1,6,16
1,339.9887,3,6,16
1,359.9868,1,6,16
1,409.9859,3,6,16
1,319.9898,1,6,16
1,369.9867,2,6,16
1,429.9845,1,6,16
1,449.9846,3,6,16
1,399.9874,2,6,16
1,439.9836,3,6,16
1,439.9855,1,6,16
1,339.9859,1,6,16
1,369.9878,1,6,16
1,479.9825,3,6,16
1,359.986,1,6,16
1,369.9853,3,6,16
1,389.9867,1,6,16
1,419.9835,1,6,16
1,469.9826,1,6,16
1,409.9879,3,6,16
1,329.9861,1,6,16
1,379.9857,2,6,16
1,399.9852,3,6,16
1,359.9865,1,6,16
0,379.9866,3,6,16
0,459.9836,1,6,16
1,349.9869,2,6,16
1,429.9857,3,6,16
1,389.9856,1,6,16
1,449.9829,3,6,16
1,469.9846,1,6,16
0,579.9804,1,6,16
1,409.9848,3,6,16
1,499.9825,1,6,16
0,359.9868,2,6,16
1,489.9818,1,6,16
1,399.9858,1,6,16
0,329.9914,3,6,16
1,579.9782,2,6,16
1,409.9859,1,6,16
1,449.9832,3,6,16
1,409.9842,1,7,16
1,329.9877,1,7,16
1,309.862,3,7,16
0,320.0136,1,7,16
1,399.986,1,7,16
1,370.0122,3,7,16
1,419.9858,1,7,16
1,369.9609,3,7,16
1,470.0092,1,7,16
1,369.9859,1,7,16
1,449.9834,3,7,16
1,480.0066,1,7,16
1,339.9879,1,7,16
1,399.9863,1,7,16
1,369.9864,3,7,16
1,349.9881,3,7,16
1,329.9886,1,7,16
1,319.9887,1,7,16
0,309.9897,1,7,16
1,419.9858,3,7,16
1,359.9882,1,7,16
0,389.9862,3,7,16
1,449.9834,1,7,16
